sentence_id	sentence	variant	sentence_domain	source	is_used	clips_count
e0289321ea1e919fce80e60cf2895bb355d10f5891bcb3be2dc2b3cc6e1f9650	И анкете бележе промену у расположењу.			sentence-collector	1	1
e139e60d44a900e52322d5a37108fe62cff6634eac3840f9f5d7fe0d3bd16f23	Калемегдан није случајно изабран за отварање турнира.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
e179e8115af6cab3d06b37d668205ca4f04824fcb93323bcfb03c9a4a66625cb	дан први			мој цитат	1	1
e182ef350a9d8a9854986ef1671bbbcacd5e1f8dac2ce2d1d058feec0797fd0a	До сада у покрајини није откривен ниједан случај.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
e187585dc0865bcc6ea921c0707df35b259ad81fb1f3f16a831055a9633665ed	Пред тобом је!			sentence-collector	1	1
e1b4c2f43eb30856e281f0e7a294d46c9bec74ba984ab2dbad8d32972e61f4f8	За одлагање нису дати конкретни разлози.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
e1f8fecd7fbceaf3064db08a48254e2e087f9cc474a79ff22e4268c602b6b65e	седам			Colors and numbers	1	1
e226f85673ef18944b5833cc2e0a143901536afa9ac6bd9a8e59b9d6076daa27	Али ова идилична слика града има своје наличје.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
e2c296269ea941f8721bd18d997515636a7164dc2e0924ecadd970b05a667b9c	да ли је оно само проста компилација или плод озбиљније студије			sentence-collector	1	1
e2d8eded0a34b55ccd4e045aaaccd650a20fb3a6105f1612332868a88153820f	Ајде, кажи ми.			sentence-collector	1	1
e2e8fb0edde3b1bcb4ea35e9fe9f1d4d02365596d43b2407d5c6739aa05e54d7	Не разумем одакле толико концесија.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
e32248bee35bc7513d0e8bb173149eae2cbb609e02d0d7dbddbd3413aadb5530	То је на?			sentence-collector	1	1
e330beb6e6f6aa049b91f43e1436b6520007e0361bedc0d7875312d4b0aec929	И не знам.			sentence-collector	1	1
e348b365f0f8f16c9df8742f29a7444779057e0f543ca1e768a485cb82bc6e56	Био је познат по бројним сукобима са својим оцем и касније са својим сином. 			https://sr.wikipedia.org/wiki/%D0%8F%D0%BE%D1%80%D1%9F_II	1	1
e3d856f8129183adabf81886454eaa57be2b5a14fa4ef09a80c3efdd6ae2b644	Што ми је.			sentence-collector	1	1
e41cea4acfffbc1f52ef049cb23c437108ca60e2a2f30b5cfc5ec781b201d733	О, истина је!			sentence-collector	1	1
e48a74344c1fac096a2e3af4a994f2d539aecc922849c3a705195cb299b599e6	То је исти принцип.			sentence-collector	1	1
e4f1e6a25f6152462c65751bc06804044fd35c042b5dc930e0c1b4068531a4c6	Јасно је да не волимо корупцију.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
e525d9816782cf2a1afe03e0bcb436633ee3129c7ae8e36fd3b34f0caba6f589	Да ли је тај рок реалан?			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
e53699c3db352339e28c4e3c1d42fe8b9761569ce74d48a9eabda9166d1fdbed	Нико није ухапшен.			sentence-collector	1	1
e63d2480db5b889fa54f90c2137a0c4bd356981cdbe8718a2cab0202fc481371	Пријевремени избори се очекују у мају.			sentence-collector	1	1
e67f12cdaf14f6a919469ac6fcb394e51999edf8639d0c5bff8148360eb68526	Одлука је уследила после протеста босанских пољопривредника.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
e71501a3683573d72725591a5852940845322a82036763383181350716e04cbb	Мора се признати.			sentence-collector	1	1
e7177cbe31bcc60c6f0e2c33882c73a20921fcf5b2a46880d114579e50128b66	Овај сусрет и сарадња резултовали су снимцима који су оставили траг у свету џеза.			https://sr.wikipedia.org/wiki/%D0%9D%D0%B0%D0%B4%D0%B0_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%9B	1	1
e7417eaa025ba332db8a32c3d8ac22ba9428e7f07d9a5ac7d95ce320285dbc46	Шта би се десило кад бисмо имали дијете?			sentence-collector	1	1
e7481e76d8389535b895505460fbcc09af6f32f6ab24aedd5e9348bc0ac047a0	Сви смо се ми променили са временом.			sentence-collector	1	1
e74ac3bf0d2db20f646b921703acc384771ecf0c2099333d6478ffe240af863a	Хрватска је далеко заостајала у свету голфа.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
e75e67a310899a944b4d3bd7f41a83e6afb3377ad2d9193fb25f053a9e855a73	Тако је мален.			sentence-collector	1	1
e769924a12301086db6ce9574a5f9384f0c7c2e11e89adbfcbfcbb40df384e83	Ипак, морају бити.			ја	1	1
e76e8b8dabba606ffc06c68454dd69a9842dd15faf9702695441ac8c2486afc5	Имале смо све.			sentence-collector	1	1
e845506bbcf28348adee372523c4156e21923292a941b6c60d3b73d81c308858	Радно време пијаце ограничено је на дневне сате.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
e8510657da325e9e0fba331700d106a2ae1dad54a3eaf07db251d86512d964af	Овако, или онако.			sentence-collector	1	1
e8534c738c78175b873275774a8143859f4d30ce0f854b3ca4d88b206b028cac	Буџет за тај пројекат износи укупно милијарду евра.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
e85fd43fd6227fa9279a51cd83bc2ad212a8d6fa8132aa95be6878f59cd3a721	Пад стопе је највећи у јавном сектору.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
e8e436f7466ab0e84ff4f117d8871ca0de18f20de91fe68d6fd382909770990f	Као реакција у јавности, услиједио је шок.			sentence-collector	1	1
e8f5f16e4a70391afa1ec3a875c62cf6921711f6c20416dc6ee563376ac8ce63	Међународног академског такмичења у програмирању.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
e8fac9d341f59f5da230acd475a6c18bad4fec1d9fbf2fd00662c1d6a4897908	И ти си.			sentence-collector	1	1
e912736894ef9e7101163c3aceb21424346b07bab349ab6c7fb8eb289c209d89	Шта су ти рекли?			sentence-collector	1	1
e9a824f386462e23b97cc6c8ed525a3e56fc8b17352ae7f13843aced71e40f25	Мандат скупштине истекао је у марту.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
e9d67bec47ef55a6d8f9c164f4e32eed8413722aa0b7aa560c05cb3a0a68aca7	И ти мени.			sentence-collector	1	1
ea6272cdce779e57d88187fb5b105e0e4e4b9f1643b9ad5cecbae62987541a0e	Е, о томе ти причам.			sentence-collector	1	1
ea7656e8f8fb5fc12739fca8a1d121114b6a21977e2353d224dd06cc2952dc5b	Потребан си ми!			sentence-collector	1	1
ea7c5e44698f356df0b8e1ffb32bc0f92e91e8c6716bb64dac7040349aa454ad	Један начин биће продаја непотребне војне имовине.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
eaf7439ee53b78816cb462cae2069f586f69222e31905a3467a1aec3b3813c9d	Решење кипарског спора још увек недостижно?			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
eb1e4d0d13c078dc94367995c6ffc7f6de9a0b1b30febcbfc22b15587037aeb8	И шта је ово?			sentence-collector	1	1
eb515d88e3be950b00e6a18b800b3ed231000fdb41a1f60646cf0d54f19577b4	Ја то кажем.			sentence-collector	1	1
eb52bdb05a8e55d895c04bca88690de1d9c90aa6b101f5f6da0d29f256e9aeff	Заузето је.			sentence-collector	1	1
eb78cc8ca16544c2c3fb1ed53fa1c5a605d739478a7bfc91311a0b4da4ae0517	На северној обали.			sentence-collector	1	1
ebac30eec44d56a14c7dcc260d09c03acfb10dee7c11ebaf4ac23c6d9d98c606	Има још много.			sentence-collector	1	1
ebb01e325360916cad9fe86b4321bd0c0904e752b966e3a13e4504339df3a1d1	Не верујемо им.			sentence-collector	1	1
ec25af52987ec0840c195d455fdd33c2805e4205c1430eb7e27c26cbb150c4ba	Није било више.			sentence-collector	1	1
ec503a33d73454c26800379690ca413d680c00c3836bd209bce1ce985673014b	Европском музејском форуму.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
ec6bad9a7df386bb8f84f0172441cb861a34266cf7b09594826a92fc2c418697	Јавност се већином слаже са тим.			sentence-collector	1	1
ec8aaae107ebf52c02de71c01a13ce867dbc4eafa7d1365cc9b0074237fa170e	Исто важи и за остале балканске земље.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
ecbb48783376829bbecf5699aec702eac2799fbb9ab7469caf08c275d6487fc4	Ја то знам.			sentence-collector	1	1
ecfd054d3aba8cb4e25441c7b81eb76f484395ce8d5b28894ad6b4a61cff77fa	Веш се пере.			ја	1	1
ed1716f30546d858b43d22a18e6290f9c84da19bcf056f36752388225628c294	Па. где је?			sentence-collector	1	1
ed43a1f89c634f417766ca46985a4767cca1e00e5d1818995212926b3544f17f	Како могу то да му ураде?			sentence-collector	1	1
ed829286673d9e8c4d902948223400492ed32c41f9a374d65d6ddd020a565a41	Такав је свет!			sentence-collector	1	1
ed93e66de4ad2a014abe43073af3f6674e8ba7531bb1fb8f1cad67eca1ff389b	Неке од њих?			sentence-collector	1	1
edf191636421daa91d80152990b11d868cfafa6b5437dc988fdb6ef36f604a9b	Тиме је могућност кантонизације избегнута.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
ee01c2adc8b3c338646b6e163dca273ba67fc1c469163a41296037f555cd098c	Не бих могао?			sentence-collector	1	1
ee1809f4e9e0ee434345a8200ab2d25bf9cb80847f20d7ab20530c5905d6f277	Само да видите.			sentence-collector	1	1
ee225d822b4e29837efb547cfaa2abed06ca1b9105a3497f92aafcb3ef2b7e7c	Било би недовољно описати прошлогодишње цифре као робустне.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
ee331a304bfd055ce5fca3a9e5602e813780d695feb2c491f5e31626a49480f4	деветсто			Colors and numbers	1	1
ee3675078d8bd26675d883be5c85d6fd7ab10ef195a558b16c3c5ff0a0b3b6bf	И још један!			sentence-collector	1	1
ee39b4348388d78c47b54cd95c2528ba83d383245b82d5976a62a5c102b2f521	Ми желимо да будемо активан члан демократског света.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
ee54e360acbe8a2e244243a3a69bbf2a6cce152a74e2803ae138930c689278f1	Све има своје капацитете, зар не?			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
ee56f516928234b8d82154ba25354dbb1ec6d3a140604e59d2f1d863634ea6ba	Ти и он?			sentence-collector	1	1
ee677158a2e09974ef02d84edb1781f5de8ad7b106456ad10fe6b3d1a3fb0a32	Идеологија није мртва.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
ee76fb00befc706a4356b2226462158005af31bd29b4c26fd79f2ecf522d33e6	Доста је писања.			ја	1	1
eea85cd70fc18a7840a5f54a6d1f0a7b7903d3fa7c172215e4d6c6eed557853a	А ти, шта?			sentence-collector	1	1
ef0fefb8b572d1341c03b77ec0bb1e3c0dde15c58fe54dfd9bfd3d43e1173e84	Ствари се морају назвати правим именом.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
ef8ac7cf48d3485ac9686aa4ecbfdbb7953353d7adc64b191a0081d6cff7e8f1	Реците, молим вас.			sentence-collector	1	1
efa47dbd34bc78c205cf43f4e05e4c7e0a3b8e04e959c2736af292dc73d3c946	Очекујем добре резултате.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
efc23e654af6b37c0be414dd7fe3125b0cd8e451740e6bd2b262427f728bb183	И наравно, нас банкарски систем веома је ефикасан.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
efd073b4bd8170c0dcea7a48f612cb002cca70ef2200e36c935a1007718cf22e	Они су фашисти.			sentence-collector	1	1
efd12073e0570012fdbcbf7f32576477beba086610fb803aa5f40fdf97e8cb4d	Што ми је?			sentence-collector	1	1
efdcfc28fb613a215ed0f74cabdacd35f56a67da27e47f65a3460ce579148904	Је ваша брига.			sentence-collector	1	1
efe3e868f1d8964949d0b71dcf9ab464005d857a5cd258e388fbfcdd510ec612	"""Већ ти збори млађој јетрвици."""			"""Serbian folk poem ""Zidanje skadra"""	1	1
f03117b96f33959ab3a9ddbd964f6d183ff4d559222cdef18c7b5698cddd152c	Сматрамо да се ту завршава.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
f035c8e84064be428b378b4a00cc1268146e2dbe6ee922d11db9f5944a649b5e	Шта је узрок томе?			sentence-collector	1	1
f04cba9159fe1f879c0bad46b49d3a1707b331d85aec4417f1a0231be44ce4f8	"""То има вриједност залога на црном тржишту,"" додаје он."""			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1
f054396a2aea885758f465aaa0f20c749b0c15e5e1dbd57ed69d389168860f23	То мора бити!			sentence-collector	1	1
f08d9d0e097ed1dcb512f12a4968dc4160a33de9416000aeee837dd6282e1939	Значајнији корак је спровођење тих реформи.			sentence-collector	1	1
f0c6c450c049d475ce2a91eb7d54ccfc7bcaa99dd41373b8629313208d0b9220	Она воли децу.			sentence-collector	1	1
f103320057c9870f6f23e3a72f32085effddbc8491b85084a1f64e74c38ac135	То не би.			sentence-collector	1	1
f10ea709b533dde8da0a0baa727160ce1ee9a736b044d57292b9b10460ba5682	Две трећине жртава су жене.			sentence-collector	1	1
f119e8571e296ec9bac672eaea12662b00fb1245caa33f2a6e7b443e8d68e482	Шта да радим.			sentence-collector	1	1
f13b50eae05ec984fb03b4299bcbb72d2542da4cb45e37c15b336d914ee6ce39	Он саветује хрватским званичницима да задрже статус посматрача.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
f19fddb297805839a78cf98892a6fe6ccdd9ab3f4edddaf0c8fdd9153e4599b5	Све опције су на столу.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
f1b68ae41c7a5cec3bbb23ed3a06bb0aa9410ebb8e9e4325470450d2cd0d1bf1	Предузете су биле јаке безбедносне мере.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
f1de55595d4c0612577f04a0dca2ea18118796bbe1e1c6ffb6e46acbf90b82f4	Све остало представља луксуз.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
f1eea3392de68c77dac0ee0833c2d4554dc21c880d9d51271e529f42222d9dcd	Јавност није поздравила ново повећање акциза и цена.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
f22722380b6a4d97e561ee8f1af4dfa1350c0c488aa3c307a9559c2af0e91221	Нико не зна.			sentence-collector	1	1
f22ef034bc70e3027a2357d5ad1a98b23b5ecfbdab50d8a51b3d4ab67a65436b	И, то је све?			sentence-collector	1	1
f24a4af4f1faaed3c7bd35bfe1594b1cda8c61a8b38d2815467b29c0d3eb5fb0	Србијански 'тајкуни' дали приједлог			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1
f2669cc2922091c1cb120ae293b6afe5cf754e71edff4c78db1dc1c1fd17dc82	Знам ја све.			sentence-collector	1	1
f26c08414556dbcf268547019d2373fbcf35044d7b4b51d65d0fbc6a659e0107	Караманлис је још увијек релативно популарна личност.			sentence-collector	1	1
f28eb954e47aa672fe5c943ee04e8691f835d8838745b466bc910326aee14199	Полако ћу то прихватати.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
f2aab9621bc978ee2a148a4cd5cc4e133bd6189da44e350ebe7df5374b3f7757	Нацрт закона је упућен парламенту прошле недеље.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
f2d09ca83db71506e0a2a616cf810386d015d63c6b8204f3f73d2ead55efcc28	Аналитичари невољно дају прогнозе.			sentence-collector	1	1
f2d19fbedca63da851b8ae630e429051a0dd9e56984a94834a66885bedba562a	И стварно је мала.			sentence-collector	1	1
f2d957bf1667c86119c0398ba8220e6c48fc8c1bc4f7604ea58187f5e8d1a4c5	Стоја је најбоља певачица.			ја	1	1
f326c6ee8e0947f07ca86b868f5ec50d047f3d1d67bd4ae5125661a396ee0b37	За данас је доста!			sentence-collector	1	1
f38dbafead63dae9b79ef0f83c2be8cf20742d48fe01f1a1b8f5095f2f33d337	А ту су.			sentence-collector	1	1
f39770cfe8c759db2aa810f68f2f8991c3883c9e069bef5dcd8168e5dff30817	То сам хтео!			sentence-collector	1	1
f39ddfa0f3329d2a388d03b11207c2905f76388626ced2a2109571f7d67ae3cd	Булатовић је, како се наводи, ослобођен свих оптужби.			sentence-collector	1	1
f3a8f826b5fb369e11ef2868f2dead099d11b891dedabb5df974313fefd96c89	Настава се врши у цијелости на енглеском језику.			sentence-collector	1	1
f3ad474c4fcaa4b56f8aebb7d616af493aa9b7ed3552f5804bc11eb5e1418f1d	А ваш брат?			sentence-collector	1	1
f3b0cb285200d9e1f72e3b4b5525bc72de03ef92e55b95f7e6c7b8987504cd9f	Онда је ок.			sentence-collector	1	1
f3e07a8b5559ef84cafdec35f72b5902b548928a2a522fc97223c24370f43ca0	То је оно!			sentence-collector	1	1
f40ae82b623d0c060f70fc78c8a76d3474769ef2ac2be33f14190509b1605d29	Чињенице нам, међутим, шаљу веома опречне сигнале.			sentence-collector	1	1
f4575a53fa3885b8982b4d257472b98616311f6ef5c0fe5d951e38fb58b4e511	Пораст инфлације поновно је узрокован цијенама хране.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1
f48e9137dddd1523f0f6d86fc161c14fa3b1b5b5549d085d5a79bf53e637192d	Међународни фестивал позоришта.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
f4937d245e09fffef7f9195ec527bd17adfc13484ad9d90e4997b16eca19dd7e	Локални органи власти дијеле дозволе и осигуравају поштивање закона.			SETimes corpus for Bosnian, transliterated to Cyrillic.	1	1
f4a316d81bae747ac004919e61ee8fd2fc2f30243dd834594cfc8dfc3e2e2c35	Ми верујемо да ће то бити кључни сектор.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
f4a5eac1df56cb40e100ebb34534cd3f3097fe97dc048dfcf4c8d7968d2f6742	Али знамо и то да се те ствари могу промијенити.			sentence-collector	1	1
f4af7e43c475abd314198bcd86fd86a6973bc1e5a68061a1f93c77fbdf0e282b	Међутим, многи хрватски фудбалски навијачи нису задовољни планом.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
f4cbfce8f4c7112d491b351f90e81d165ccab8cdcbdc4176f8393a6e06fbce6e	Боје			Colors and numbers	1	1
f4d9f2fda9f0806fa6458b02f68ed2aa637b4d47b6f129ab45d5025c05a146a8	Ја нисам хтео.			sentence-collector	1	1
f4dacc7177c482ea3a02221db957f8f227e331851bec0a9ecd41c5e563e76c0c	Она слиједи након врло пажљиве процјене на терену.			sentence-collector	1	1
f4e6b92f2dc0ba03cc8083f01c92793d0e9281e4e7f8ea0dc8a6aa91978bfc82	На своје место?			sentence-collector	1	1
f4f38877e39dbe1cd447d18ead2effec59453dd22f6c0cb5e94cb4a7291742d4	Не знам да ти кажем.			sentence-collector	1	1
f4fcdcf73a9333fc0ae1fc501320041636df893c40b4189228bcf56ee5c86f2e	Је ли мора ова провера сваки пут?			ја	1	1
f50a585fb8c2b0fc99084819ebdaf5aa3ee29328975a85fd5e890e068b2b19a1	Уверила сам се.			sentence-collector	1	1
f52a584d29283e9e3a345a0fb36be719c4f394c0b121d0567c265cf8ce0516cc	Наша филозофија?			sentence-collector	1	1
f5317a68457f8b40e73391c0a163db56fab0e7d9ff773e7354d4434ada71d4fb	О, да, јесте!			sentence-collector	1	1
f534b0d0f7a0d4c734501ebb104174239dff5d1fa91a3aeabdba59046662fe0f	О, било је.			sentence-collector	1	1
f555b8b470e94cf0f6ceb5856cef4454ef2f33d88a2cdf4369a144660c3a7186	Ромски аматерски позоришни фестивал.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
f55e1a83635365708460aecbb8bb0fbce0ab8fdd2174a65fc96e85e47df2993b	Да, знаш то.			sentence-collector	1	1
f560fa7c3eae7dd77cd15ff850ea572a8b2a9e6a42cbeb3e7dbfdb56494faf30	И тај случај ни по чему није јединствен.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
f564681f6cca6a3501567d129979dac44b42f2010392230a64998e600b060b2e	Поломила сам ноге.			sentence-collector	1	1
f5687ccfd466ced152357548b6f7cbd8f8b9f70fe9d9ecb924201225c908a24c	Не могу вам дати тачан датум.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
f57c268b3f3618868112b9e1ce371ca634a85b57c86ef77158b991b21ffefa3b	О да јесте.			sentence-collector	1	1
f580b12bd45581b105600de85dc2810633daf06321cd686706f40dc1810c5485	А где је?			sentence-collector	1	1
f590972067b86ac82b3241f4712c9290387ecdf8b60357b3502d6bd347ce2597	Где сам стао?			sentence-collector	1	1
f59e942a894dbb00113f30a790c748751bf466423f3e0d73d1d8dbdf267a698e	Али, не ми.			sentence-collector	1	1
f5b8d0b37fa07bf2914457625534e69daf85be2f34fefbf26c28f3e42ce2fa8a	То су те.			sentence-collector	1	1
f5c17cde4b39e381c195fe7c563cc060a372e25da42d07d5f3f01d82a960054a	Због тога повратак кући није реална опција.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
f5c9ec306009704f023f99e005b79b88169a11c519cb2db55a68ab3369489dfb	То си био ти?			sentence-collector	1	1
f630ca62f8745880bead0c6dafac373747edc5a02ac696d4086dfaeec798e30e	Знам ја све то.			sentence-collector	1	1
f6311a766b4c4ca370d4e7637fd0aebfbbe810f9fa82dc2c49222c06c3b74220	Многи случајеви остају нерасветљени.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
f648ee83ce6999be391121988522d24127aeb86b918040949c700d5ebf1678d8	Хашки суд убрзо је објавио измењену оптужницу.			sentence-collector	1	1
f64f79df43d736af6d51b85fe5d1663b158c7d43231bdf881ed5df93c701a9e2	Има смијешних људи који се воле зезати, до њих је.			sentence-collector	1	1
f6abe1a26a9741b5058915cb0feb56bf8eb3c75bcb42937ec946b251138d3a5a	Да ти кажем нешто.			sentence-collector	1	1
f6b4cf6fa84fdbb9678ebd38cac6f39f299dc671d4b515db328299205aa58bd6	За разлику од?			sentence-collector	1	1
f6ec59a4db2f77e138d51dfe5c69d3b60347e6a06ddcdba2d774650db3207ff6	Да је зовем?			sentence-collector	1	1
f6f49aef6232c9522576de8b29ebb67f76c7998e6da2bbc4f3d271cce5adf8d5	Постоје идеје.			sentence-collector	1	1
f751a99acc723dd7a989b50c4e13a74d58aea08814e2d30ca4190b777f076f57	Друго, рат није са собом донео ревизију граница.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
f7706b8f7cf967af376f98cb62064bcf5112c6a8e89880640d2966fdb064b508	У вријеме експлозије, улица је била пуна пјешака.			sentence-collector	1	1
f775a12f406af28e0cb65c52546922ea4e82310c4f4089c5a3360b6e04fd177c	"""Увијек ћемо имати људи на социјалној помоћи."			sentence-collector	1	1
f7bcdc6955441fe9b733dfcdca69c5c30304d1599609028041a905bb60ca6f80	Што се ти?			sentence-collector	1	1
f7ddcd28098a978c9a0a769c33882ab3b42decaa15e34d4e7dadd3acd2c97bc4	Републички устави нису усклађени са савезним уставом.			sentence-collector	1	1
f7e84933ad6e18dd68fcd4d91841ecc994d46d4a5f32f505237d1f82f5f31453	Шансе за тако нешто су слабе.			sentence-collector	1	1
f7f59b99d6477161e45028cdefde33386d7b9331107fc11e8d04f931be36d3b3	У овом послу?			sentence-collector	1	1
f7fdc6c74a37763f4da86a0dbe06b2e11cd8045cd2b91c44fb7b432bcfd8b543	Све на своме месту.			sentence-collector	1	1
f80ba25fe425aa57899890b25669b92b134a749ead703ec9be1ae75fd006d7ce	Кроз три месеца.			sentence-collector	1	1
f80c349efdb1305903a91a2e498d433b869bce5d03dbe5b1fb00080c48e8989f	Знамо да су углавном угрожене ајкуле и раже.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
f81e53c011e84717599877f4acd2176b72207d600516e8734caddacf66dcb1bc	Какви су ваши утисци?			sentence-collector	1	1
f835044dad9dbed3b876d90c2830acd6409aed976f54681881f68e66b71451ad	У исто време.			sentence-collector	1	1
f83ca71add0ae8935c5a0a8340521559afd3de011981bd87a0a111c4e70cad0f	Да ли је то први случај?			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
f83d251d81ed4015737687f7bb951587806f46661a8b7398e96fa6e53a25fab4	Да, има још нешто.			sentence-collector	1	1
f8692e4387a5fd19be7aa0b1ac8391eee6f9f38e5d07d3e69607b7357c215ecd	А она је?			sentence-collector	1	1
f8855b29b1bc1fd9ccb129f65ebb7a581916e74634524b89497dfdfe271eeb25	То је оно што босанску ситуацију чини различитом.			sentence-collector	1	1
f89c003412cf7cca4ed954788abe16627d638a19dbb66175c055083c85ee4012	А које је?			sentence-collector	1	1
f8ac5d602f3768c61ffe3b9f98b1a1b1474a01335f744095f76c9b5d87a3320f	Лоша вијест је финансирање од стране владе.			sentence-collector	1	1
f8bccc2b35177428bb8f5b1250afb4b1a620abb4a6a7be77a7209f4b8850c3bc	Ја не би!			sentence-collector	1	1
f8e0f4292eb4fbcc5dd15483c7fde4a8701362d28ce5b423f6d6fd3b293034eb	Процес ће, како се очекује, почети ове јесени.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
f8e3a3bd3712d05ac40f6ed9e431d15db542572c0cb33255e267660e5add46eb	То би наравно изазвало неуспех избора у целини.			sentence-collector	1	1
f8ec38777a03a30a1d39ee9fccbf918d8bddf4ddd2e1688647c645537e72546c	Свемир је бескрајно пространство пуно звезда и планета.		nature_environment	LLM generated, Human reviewed	1	1
f8fc2816253bd3d6993eb28513c09a2441cdbdbe6b4c7f01d392c0fd10113e4a	Е, то је.			sentence-collector	1	1
f910a090adff4667a4188e5436ea4c0c19036c235042138b9a63ae14a939ca55	Да, не знам.			sentence-collector	1	1
f91d48fb0c34d402cc3ad9625f5c7122cccd068a65ea95fa943186efa8f8a2ea	Ја мислим да то није мала ствар.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
f91da8328516d55094ebb383e582bda29f1cf9032dd4accab0d6f8249673b234	Верујем у то!			sentence-collector	1	1
f930c19d48fb2e76f2feb32ccfb9560d863b2120aea12b3d73f947d767a9f043	То ниси ти?			sentence-collector	1	1
f93fa480d5f78c9a692738c072e268593c1755fd16205b9788658ffc2aebee3e	Не мора бити!			sentence-collector	1	1
f94786ba335fb2649cdac55941c6a754cade1a5e42846e52b558beba721dd0f5	Не знам, да.			sentence-collector	1	1
f9512734ffdfb331bfaccc04b58a9e35890b99595a46312121a60fa173201ed6	Грчка има доста разлога да буде на опрезу.			SETimes, https://models.omnilingo.cc/sr/setimes.cand.Latn-Cyrl.txt	1	1
